@relation AVRO_Testing_Set_19

@attribute Size numeric
@attribute 'Number Of Revisions(numNR)' numeric
@attribute 'Number Of DefectFixes(NumFix)' numeric
@attribute 'Number Of Comment Lines In Class' numeric
@attribute totalInvokedClasses numeric
@attribute 'Number Of Methods' numeric
@attribute 'Number Of Java Imports' numeric
@attribute ' Number Of Api Imports' numeric
@attribute 'Number Of Package Imports' numeric
@attribute 'Number Of Authors (numAuth)' numeric
@attribute 'CHURN value' numeric
@attribute 'CHURN MAX' numeric
@attribute 'CHURN Averange' numeric
@attribute 'LOC touched value' numeric
@attribute 'LOC added MAX' numeric
@attribute 'LOC added Averange' numeric
@attribute 'LOC deleted MAX' numeric
@attribute 'LOC deleted Averange' numeric
@attribute 'Is Buggy ' {YES,NO}

@data
41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
250,0,0,17,3,15,5,0,4,0,0,0,0,0,0,0,0,0,NO
227,0,0,22,4,7,8,0,4,0,0,0,0,0,0,0,0,0,NO
363,0,0,26,9,12,14,0,6,0,0,0,0,0,0,0,0,0,NO
408,0,0,24,13,15,16,0,7,0,0,0,0,0,0,0,0,0,NO
145,0,0,5,6,8,8,0,0,0,0,0,0,0,0,0,0,0,NO
49,0,0,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,NO
85,0,0,3,0,6,3,0,0,0,0,0,0,0,0,0,0,0,NO
64,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,NO
42,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,NO
36,0,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,NO
37,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NO
83,0,0,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,NO
32,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
26,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
883,0,0,39,15,67,8,0,9,0,0,0,0,0,0,0,0,0,YES
421,0,0,10,3,28,5,0,9,0,0,0,0,0,0,0,0,0,NO
213,0,0,5,2,17,5,0,5,0,0,0,0,0,0,0,0,0,YES
24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
259,0,0,7,1,17,1,0,5,0,0,0,0,0,0,0,0,0,NO
30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
428,0,0,16,4,4,1,0,5,0,0,0,0,0,0,0,0,0,NO
981,0,0,50,6,52,4,0,1,0,0,0,0,0,0,0,0,0,NO
126,0,0,2,0,13,2,0,1,0,0,0,0,0,0,0,0,0,NO
562,0,0,31,3,25,3,0,2,0,0,0,0,0,0,0,0,0,NO
226,0,0,6,3,16,5,0,1,0,0,0,0,0,0,0,0,0,NO
37,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NO
35,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NO
283,0,0,4,1,1,2,0,1,0,0,0,0,0,0,0,0,0,NO
316,0,0,3,8,14,2,0,1,0,0,0,0,0,0,0,0,0,NO
204,0,0,3,5,12,4,0,1,0,0,0,0,0,0,0,0,0,NO
133,0,0,3,1,9,2,0,0,0,0,0,0,0,0,0,0,0,NO
298,0,0,2,1,5,3,0,1,0,0,0,0,0,0,0,0,0,NO
336,0,0,2,8,12,2,1,2,0,0,0,0,0,0,0,0,0,NO
701,0,0,1,10,54,11,7,6,0,0,0,0,0,0,0,0,0,NO
301,0,0,2,8,23,4,4,6,0,0,0,0,0,0,0,0,0,NO
76,0,0,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0,NO
69,0,0,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,NO
266,0,0,2,3,7,1,0,4,0,0,0,0,0,0,0,0,0,NO
253,0,0,2,3,25,2,0,6,0,0,0,0,0,0,0,0,0,NO
217,0,0,1,3,23,2,0,6,0,0,0,0,0,0,0,0,0,NO
100,0,0,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,NO
191,0,0,3,1,6,2,0,1,0,0,0,0,0,0,0,0,0,NO
476,0,0,8,6,5,7,1,5,0,0,0,0,0,0,0,0,0,NO
95,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
551,0,0,11,12,20,6,0,1,0,0,0,0,0,0,0,0,0,NO
136,0,0,2,2,4,3,0,2,0,0,0,0,0,0,0,0,0,NO
33,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NO
496,0,0,44,7,18,16,4,13,0,0,0,0,0,0,0,0,0,YES
156,0,0,6,2,8,6,0,4,0,0,0,0,0,0,0,0,0,NO
113,0,0,4,2,7,4,0,3,0,0,0,0,0,0,0,0,0,NO
34,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NO
39,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NO
36,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NO
288,0,0,18,6,11,9,0,7,0,0,0,0,0,0,0,0,0,YES
75,0,0,8,0,3,0,0,2,0,0,0,0,0,0,0,0,0,NO
57,0,0,3,0,1,1,0,3,0,0,0,0,0,0,0,0,0,NO
124,0,0,1,0,4,1,0,3,0,0,0,0,0,0,0,0,0,NO
59,0,0,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,NO
32,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
53,0,0,5,0,4,0,0,1,0,0,0,0,0,0,0,0,0,YES
53,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NO
88,0,0,5,1,4,5,0,0,0,0,0,0,0,0,0,0,0,YES
107,0,0,7,0,7,5,0,0,0,0,0,0,0,0,0,0,0,NO
134,0,0,4,1,11,1,0,1,0,0,0,0,0,0,0,0,0,NO
169,0,0,1,2,16,8,0,0,0,0,0,0,0,0,0,0,0,NO
94,0,0,8,3,8,3,5,3,0,0,0,0,0,0,0,0,0,NO
35,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,NO
695,0,0,46,12,16,13,7,6,0,0,0,0,0,0,0,0,0,NO
162,0,0,1,3,11,5,0,0,0,0,0,0,0,0,0,0,0,NO
39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
79,0,0,1,4,3,5,2,0,0,0,0,0,0,0,0,0,0,NO
85,0,0,4,0,1,6,2,0,0,0,0,0,0,0,0,0,0,NO
110,0,0,8,5,5,1,4,1,0,0,0,0,0,0,0,0,0,NO
133,1,1,6,1,2,10,0,0,1,11,11,11,15,13,13,2,13,NO
53,0,0,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,NO
52,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,NO
197,1,1,3,9,10,6,19,3,1,20,20,20,74,47,47,27,47,NO
533,0,0,18,15,19,12,17,4,0,0,0,0,0,0,0,0,0,YES
183,0,0,5,1,9,3,6,0,0,0,0,0,0,0,0,0,0,YES
215,0,0,6,0,11,4,0,1,0,0,0,0,0,0,0,0,0,NO
76,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,NO
563,0,0,36,11,16,9,2,17,0,0,0,0,0,0,0,0,0,YES
257,0,0,15,7,3,6,2,17,0,0,0,0,0,0,0,0,0,NO
55,0,0,2,1,1,3,4,1,0,0,0,0,0,0,0,0,0,NO
102,0,0,3,6,8,4,6,0,0,0,0,0,0,0,0,0,0,NO
403,0,0,11,7,25,8,6,2,0,0,0,0,0,0,0,0,0,NO
35,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
145,0,0,1,9,6,7,2,3,0,0,0,0,0,0,0,0,0,YES
119,0,0,5,1,6,7,2,1,0,0,0,0,0,0,0,0,0,NO
108,0,0,5,2,7,5,0,1,0,0,0,0,0,0,0,0,0,NO
91,0,0,3,2,4,1,0,11,0,0,0,0,0,0,0,0,0,YES
69,0,0,2,0,3,1,0,10,0,0,0,0,0,0,0,0,0,NO
80,0,0,5,1,0,2,0,9,0,0,0,0,0,0,0,0,0,NO
63,0,0,3,0,1,1,0,9,0,0,0,0,0,0,0,0,0,NO
160,0,0,12,3,4,6,0,14,0,0,0,0,0,0,0,0,0,YES
102,0,0,2,2,2,3,0,12,0,0,0,0,0,0,0,0,0,YES
54,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NO
267,0,0,5,5,11,7,0,0,0,0,0,0,0,0,0,0,0,NO
55,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NO
46,0,0,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,NO
226,0,0,10,5,6,9,0,5,0,0,0,0,0,0,0,0,0,NO
54,0,0,2,7,1,0,3,0,0,0,0,0,0,0,0,0,0,NO
270,0,0,9,7,6,10,10,2,0,0,0,0,0,0,0,0,0,NO
74,0,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,NO
359,0,0,23,3,6,10,2,5,0,0,0,0,0,0,0,0,0,NO
78,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,NO
180,0,0,10,3,0,6,0,2,0,0,0,0,0,0,0,0,0,NO
57,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
50,0,0,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,NO
243,0,0,10,3,7,5,0,0,0,0,0,0,0,0,0,0,0,NO
254,0,0,5,5,6,8,9,3,0,0,0,0,0,0,0,0,0,NO
306,0,0,8,5,22,7,0,0,0,0,0,0,0,0,0,0,0,NO
139,0,0,2,0,13,1,0,0,0,0,0,0,0,0,0,0,0,NO
372,0,0,26,15,11,8,6,8,0,0,0,0,0,0,0,0,0,NO
75,0,0,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NO
222,0,0,1,5,0,7,0,2,0,0,0,0,0,0,0,0,0,NO
572,0,0,56,4,22,7,5,12,0,0,0,0,0,0,0,0,0,NO
38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NO
348,0,0,40,12,20,1,11,7,0,0,0,0,0,0,0,0,0,NO
121,1,0,10,0,5,2,1,6,1,0,0,0,4,2,2,2,2,NO
62,1,0,7,0,3,0,3,5,1,0,0,0,4,2,2,2,2,NO
52,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NO
158,0,0,10,0,7,1,0,2,0,0,0,0,0,0,0,0,0,NO
778,0,0,10,8,35,1,12,3,0,0,0,0,0,0,0,0,0,YES
199,0,0,6,2,1,1,5,4,0,0,0,0,0,0,0,0,0,NO
115,1,0,11,2,4,2,1,6,1,0,0,0,4,2,2,2,2,NO
52,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NO
88,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,NO
61,0,0,2,1,0,3,8,0,0,0,0,0,0,0,0,0,0,NO
98,0,0,2,2,6,2,4,3,0,0,0,0,0,0,0,0,0,NO
28,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NO
55,0,0,2,0,0,3,8,0,0,0,0,0,0,0,0,0,0,NO
195,0,0,26,2,0,3,4,1,0,0,0,0,0,0,0,0,0,NO
28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
50,0,0,2,0,3,0,3,3,0,0,0,0,0,0,0,0,0,NO
55,0,0,6,0,3,2,4,0,0,0,0,0,0,0,0,0,0,NO
546,1,0,8,8,10,10,8,1,1,4,4,4,14,9,9,5,9,NO
130,0,0,8,0,2,4,8,6,0,0,0,0,0,0,0,0,0,NO
87,0,0,3,1,5,1,4,4,0,0,0,0,0,0,0,0,0,NO
65,0,0,5,0,3,2,4,0,0,0,0,0,0,0,0,0,0,NO
140,0,0,7,3,6,3,4,10,0,0,0,0,0,0,0,0,0,NO
134,0,0,1,1,4,2,9,4,0,0,0,0,0,0,0,0,0,NO
117,0,0,1,6,7,1,15,1,0,0,0,0,0,0,0,0,0,NO
28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO
57,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NO
60,0,0,3,0,5,2,3,1,0,0,0,0,0,0,0,0,0,YES
62,0,0,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,NO
89,0,0,2,3,4,1,7,0,0,0,0,0,0,0,0,0,0,YES
60,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,NO
68,0,0,1,2,5,2,5,0,0,0,0,0,0,0,0,0,0,YES
522,0,0,40,3,12,5,0,8,0,0,0,0,0,0,0,0,0,NO
43,0,0,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,NO
247,0,0,6,6,19,9,14,4,0,0,0,0,0,0,0,0,0,NO
35,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,NO
42,0,0,7,0,4,1,0,0,0,0,0,0,0,0,0,0,0,NO
57,0,0,2,1,0,3,8,1,0,0,0,0,0,0,0,0,0,NO
125,0,0,7,5,0,7,6,0,0,0,0,0,0,0,0,0,0,NO
61,0,0,2,0,3,1,3,3,0,0,0,0,0,0,0,0,0,NO
92,0,0,2,3,7,3,4,4,0,0,0,0,0,0,0,0,0,NO
92,0,0,7,3,2,1,9,1,0,0,0,0,0,0,0,0,0,NO
80,0,0,3,2,2,1,8,6,0,0,0,0,0,0,0,0,0,NO
101,0,0,1,1,5,1,3,0,0,0,0,0,0,0,0,0,0,NO
59,0,0,2,0,2,1,3,3,0,0,0,0,0,0,0,0,0,NO
84,0,0,2,2,7,1,4,5,0,0,0,0,0,0,0,0,0,NO
81,0,0,1,2,3,2,5,1,0,0,0,0,0,0,0,0,0,NO
173,0,0,18,8,2,8,11,6,0,0,0,0,0,0,0,0,0,NO
197,1,0,6,0,0,0,2,5,1,4,4,4,4,4,4,0,4,NO
54,0,0,2,0,0,1,7,2,0,0,0,0,0,0,0,0,0,NO
94,0,0,4,2,0,2,3,3,0,0,0,0,0,0,0,0,0,NO
69,0,0,5,0,2,1,3,2,0,0,0,0,0,0,0,0,0,NO
69,1,0,5,0,2,2,3,5,1,0,0,0,4,2,2,2,2,NO
62,0,0,2,0,0,1,6,3,0,0,0,0,0,0,0,0,0,NO
59,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,NO
85,0,0,6,0,1,1,0,5,0,0,0,0,0,0,0,0,0,NO
106,0,0,12,0,3,2,2,8,0,0,0,0,0,0,0,0,0,NO
522,1,0,21,7,11,9,9,1,1,522,522,522,522,522,522,0,522,YES
76,2,0,3,1,1,2,4,2,1,11,7,5.5,23,12,8.5,5,8.5,NO
182,1,0,20,2,6,1,8,6,1,0,0,0,4,2,2,2,2,NO
145,0,0,10,1,5,1,9,2,0,0,0,0,0,0,0,0,0,NO
128,0,0,9,0,2,1,12,2,0,0,0,0,0,0,0,0,0,NO
63,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,NO
159,0,0,1,3,2,2,5,0,0,0,0,0,0,0,0,0,0,NO
99,0,0,1,5,1,5,1,5,0,0,0,0,0,0,0,0,0,NO
73,0,0,1,2,1,2,0,3,0,0,0,0,0,0,0,0,0,NO
74,0,0,1,2,1,2,0,3,0,0,0,0,0,0,0,0,0,NO
330,0,0,17,7,16,8,15,5,0,0,0,0,0,0,0,0,0,NO
81,0,0,5,1,3,2,2,5,0,0,0,0,0,0,0,0,0,NO
66,0,0,2,0,2,1,1,3,0,0,0,0,0,0,0,0,0,NO
245,0,0,14,5,15,6,13,6,0,0,0,0,0,0,0,0,0,NO
91,0,0,4,2,3,3,0,5,0,0,0,0,0,0,0,0,0,NO
57,0,0,2,0,1,2,0,3,0,0,0,0,0,0,0,0,0,NO
85,0,0,2,2,3,4,3,7,0,0,0,0,0,0,0,0,0,NO
94,0,0,7,2,3,4,3,2,0,0,0,0,0,0,0,0,0,NO
54,0,0,2,1,3,4,0,2,0,0,0,0,0,0,0,0,0,NO
75,0,0,4,1,3,4,0,8,0,0,0,0,0,0,0,0,0,NO
137,0,0,2,4,3,7,3,8,0,0,0,0,0,0,0,0,0,NO
133,0,0,5,1,3,6,3,5,0,0,0,0,0,0,0,0,0,NO
79,0,0,1,4,3,5,0,2,0,0,0,0,0,0,0,0,0,NO
76,0,0,1,1,3,6,0,1,0,0,0,0,0,0,0,0,0,NO
81,0,0,2,1,3,4,0,6,0,0,0,0,0,0,0,0,0,NO
99,0,0,2,17,1,4,0,0,0,0,0,0,0,0,0,0,0,NO
115,0,0,2,3,3,7,3,7,0,0,0,0,0,0,0,0,0,NO
180,0,0,3,9,5,7,6,9,0,0,0,0,0,0,0,0,0,NO
118,0,0,1,5,4,6,6,8,0,0,0,0,0,0,0,0,0,NO
132,0,0,4,2,4,8,0,1,0,0,0,0,0,0,0,0,0,NO
94,0,0,1,2,3,4,7,3,0,0,0,0,0,0,0,0,0,NO
88,0,0,2,1,3,6,2,3,0,0,0,0,0,0,0,0,0,NO
51,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NO
111,0,0,3,7,0,9,3,4,0,0,0,0,0,0,0,0,0,NO
