Class Name,Release ID, Size, Number Of Revisions(numNR),Number Of DefectFixes(NumFix),Number Of Comment Lines In Class,totalInvokedClasses,Number Of Methods,Number Of Java Imports, Number Of Api Imports,Number Of Package Imports,Number Of Authors (numAuth),CHURN value, CHURN MAX, CHURN Averange,LOC touched value,LOC added MAX,LOC added Averange,LOC deleted MAX,LOC deleted Averange,Is Buggy 
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,3,260,3,1,3,13,12,10,8,4,2,64,61,21.333333333333332,138,88,33.666666666666664,27,33.666666666666664,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,3,551,5,1,50,15,23,19,2,3,3,69,43,13.8,151,62,22.0,19,22.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,3,40,0,0,7,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,3,361,2,1,11,4,19,6,2,0,1,102,62,51.0,104,63,51.5,1,51.5,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,3,388,2,1,9,17,13,12,12,3,2,9,6,4.5,27,11,9.0,8,9.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,3,51,1,0,1,0,2,0,0,0,1,51,51,51.0,51,51,51.0,0,51.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,3,577,6,3,47,8,24,10,2,7,3,75,59,12.5,169,67,19.666666666666668,19,19.666666666666668,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,3,32,0,0,1,0,2,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,3,66,0,0,1,0,2,2,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,3,188,7,2,8,2,12,2,3,5,2,37,18,5.285714285714286,77,13,5.571428571428571,21,5.571428571428571,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,3,582,6,4,31,12,24,10,2,5,3,18,7,3.0,54,10,5.0,9,5.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,3,158,1,1,7,1,5,7,2,0,1,0,0,0.0,4,2,2.0,2,2.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,3,50,1,1,1,0,11,2,0,0,1,4,4,4.0,4,4,4.0,0,4.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,3,27,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,3,928,9,3,58,14,47,13,3,4,2,150,72,16.666666666666668,274,93,23.0,21,23.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,3,60,0,0,1,0,7,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,3,62,1,1,1,3,8,3,2,0,1,0,0,0.0,4,2,2.0,2,2.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,3,87,1,1,1,1,6,3,2,0,1,1,1,1.0,9,4,4.0,5,4.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,3,52,1,1,1,1,3,2,0,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,3,268,3,2,13,2,14,6,3,4,2,268,240,89.33333333333333,272,240,90.0,1,90.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,3,163,0,0,1,4,23,2,0,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,3,109,1,1,1,0,12,2,0,1,1,18,18,18.0,20,19,19.0,1,19.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,3,147,0,0,18,0,17,7,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,3,58,1,0,3,1,4,2,0,1,1,0,0,0.0,2,1,1.0,1,1.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,3,44,0,0,1,0,0,6,2,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,3,106,1,0,6,0,1,3,2,4,1,108,108,108.0,108,108,108.0,0,108.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,3,139,0,0,1,0,8,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,3,326,4,0,1,23,4,1,0,0,1,44,11,11.0,44,11,11.0,0,11.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,3,648,10,5,8,8,21,5,6,11,3,104,66,10.4,176,73,12.1,18,12.1,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,3,778,13,2,37,23,22,9,9,11,3,330,145,25.384615384615383,660,101,24.53846153846154,221,24.53846153846154,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,3,314,3,1,15,6,18,10,10,5,2,102,99,34.0,146,111,40.666666666666664,12,40.666666666666664,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,3,55,0,0,1,1,4,2,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,3,191,1,0,2,6,11,2,5,2,1,7,7,7.0,7,7,7.0,0,7.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,3,90,2,0,1,0,7,1,0,0,1,25,14,12.5,51,25,19.0,11,19.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,3,273,4,0,6,7,7,8,3,3,1,281,274,70.25,297,274,71.25,7,71.25,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,3,137,4,1,4,1,2,3,2,4,2,19,15,4.75,45,9,4.0,24,4.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,3,79,3,0,3,0,2,0,2,3,2,6,4,2.0,28,6,4.333333333333333,10,4.333333333333333,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,3,82,1,0,7,0,5,2,3,0,1,2,2,2.0,2,0,0.0,2,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,3,147,5,1,1,0,10,4,0,0,2,147,112,29.4,189,112,33.6,19,33.6,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,3,422,4,0,13,9,12,8,5,6,1,422,298,105.5,612,298,129.25,89,129.25,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,3,978,12,6,31,21,51,8,4,13,3,185,91,15.416666666666666,603,164,28.166666666666668,77,28.166666666666668,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,3,467,9,5,15,9,26,10,4,3,3,181,102,20.11111111111111,391,154,30.333333333333332,52,30.333333333333332,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,3,189,3,0,4,3,5,2,2,5,2,60,38,20.0,94,42,18.666666666666668,32,18.666666666666668,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,3,153,2,1,4,3,6,1,4,9,2,0,0,0.0,4,1,1.0,1,1.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,3,84,0,0,1,1,5,3,4,0,0,0,0,0.0,0,0,0.0,0,0.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,3,182,5,4,23,2,8,3,3,3,3,55,34,11.0,107,42,12.0,32,12.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,3,358,12,9,11,4,18,14,4,3,3,425,122,35.416666666666664,707,139,36.5,139,36.5,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,3,126,3,2,6,0,4,0,3,4,2,1,1,0.3333333333333333,19,4,3.0,5,3.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,3,106,2,1,4,0,7,2,0,3,1,27,27,13.5,35,28,15.5,3,15.5,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,3,109,2,0,3,4,7,3,0,1,1,19,15,9.5,53,30,18.0,15,18.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,3,85,0,0,1,0,10,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,3,236,4,1,4,1,17,1,7,2,2,119,54,29.75,121,54,29.25,4,29.25,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,3,314,4,3,7,1,18,1,1,1,1,110,36,27.5,110,36,18.5,36,18.5,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,3,694,6,1,13,1,53,2,1,0,3,145,50,24.166666666666668,161,50,25.5,7,25.5,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,3,27,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,3,89,1,1,1,2,4,0,6,0,1,1,1,1.0,5,3,3.0,2,3.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,3,301,7,1,8,7,13,4,10,10,3,234,123,33.42857142857143,388,129,29.0,150,29.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,3,153,5,1,4,7,8,3,9,7,3,34,19,6.8,120,25,9.8,34,9.8,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,3,92,4,0,4,3,6,2,3,2,2,102,72,25.5,102,72,24.25,5,24.25,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,3,466,5,1,21,13,27,8,9,6,3,53,30,10.6,297,102,25.6,113,25.6,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,3,93,4,0,4,3,6,2,3,2,2,103,72,25.75,103,72,24.5,5,24.5,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,3,244,5,0,9,5,12,1,6,1,3,57,35,11.4,121,53,15.6,18,15.6,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,3,192,2,0,3,0,11,3,1,5,2,135,90,67.5,225,96,67.5,84,67.5,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,3,250,4,0,16,4,8,1,5,3,2,168,109,42.0,320,145,59.0,39,59.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,3,109,3,0,1,0,10,0,0,2,1,109,64,36.333333333333336,109,64,36.333333333333336,0,36.333333333333336,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,3,601,2,0,18,17,39,8,8,22,2,781,691,390.5,903,691,376.0,151,376.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,3,565,13,0,25,8,22,10,11,10,3,567,394,43.61538461538461,689,394,48.23076923076923,21,48.23076923076923,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,3,69,2,1,1,2,4,0,0,2,1,69,65,34.5,75,65,36.0,3,36.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,3,77,1,0,4,1,8,2,1,0,1,77,77,77.0,77,77,77.0,0,77.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,3,94,1,0,2,3,6,8,0,3,1,94,94,94.0,94,94,94.0,0,94.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,3,337,1,0,2,10,26,5,0,3,1,337,337,337.0,337,337,337.0,0,337.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,3,214,1,0,2,8,7,3,0,0,1,214,214,214.0,214,214,214.0,0,214.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,3,79,1,0,1,0,6,0,1,0,1,79,79,79.0,79,79,79.0,0,79.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,3,25,1,0,1,0,1,0,0,0,1,25,25,25.0,25,25,25.0,0,25.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,3,84,1,0,2,1,7,3,0,0,1,84,84,84.0,84,84,84.0,0,84.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,3,34,1,0,1,0,0,0,0,0,1,34,34,34.0,34,34,34.0,0,34.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,3,33,1,0,1,1,1,0,0,1,1,33,33,33.0,33,33,33.0,0,33.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,3,104,1,0,4,0,2,1,0,0,1,104,104,104.0,104,104,104.0,0,104.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,3,172,1,0,3,0,8,2,0,2,1,172,172,172.0,172,172,172.0,0,172.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,3,70,1,0,1,0,4,0,0,1,1,70,70,70.0,70,70,70.0,0,70.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,3,140,1,0,3,3,5,5,2,2,1,140,140,140.0,140,140,140.0,0,140.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,3,154,1,0,1,3,10,5,4,1,1,154,154,154.0,154,154,154.0,0,154.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,3,248,1,1,10,4,16,1,2,0,1,12,12,12.0,14,13,13.0,1,13.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,3,275,2,2,2,11,19,8,6,7,1,48,34,24.0,76,41,31.0,7,31.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,3,176,1,0,1,1,5,0,0,0,1,4,4,4.0,4,4,4.0,0,4.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,3,624,10,5,22,14,24,10,11,11,3,121,46,12.1,165,49,14.1,6,14.1,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,3,91,1,1,1,0,8,2,0,7,1,1,1,1.0,5,3,3.0,2,3.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,3,58,0,0,1,0,6,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,3,132,1,0,5,0,6,3,4,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,3,4088,7,1,93,15,502,0,0,0,2,4088,1493,584.0,4140,1493,587.7142857142857,13,587.7142857142857,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,3,558,2,1,22,4,27,15,3,1,2,33,31,16.5,37,31,16.5,4,16.5,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,3,727,7,5,56,11,29,7,25,9,3,49,30,7.0,145,43,12.714285714285714,23,12.714285714285714,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,3,150,1,1,3,2,22,0,0,1,1,2,2,2.0,6,4,4.0,2,4.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,3,503,4,0,13,16,22,13,11,19,1,503,234,125.75,651,234,144.25,62,144.25,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,3,325,6,0,17,7,14,8,13,4,2,325,269,54.166666666666664,505,269,69.16666666666667,83,69.16666666666667,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,3,273,6,2,4,7,13,3,12,8,2,287,267,47.833333333333336,313,267,48.833333333333336,9,48.833333333333336,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,3,136,3,1,4,8,5,9,3,7,2,142,139,47.333333333333336,148,139,47.333333333333336,5,47.333333333333336,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,3,56,1,0,1,0,2,1,2,1,1,56,56,56.0,56,56,56.0,0,56.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,3,74,3,0,1,0,0,0,0,0,2,74,63,24.666666666666668,88,63,27.0,7,27.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,3,357,8,0,10,2,11,7,4,16,1,359,289,44.875,575,289,58.25,87,58.25,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,3,174,0,0,16,1,5,4,2,3,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,3,148,0,0,9,0,6,3,2,2,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,3,92,0,0,6,2,1,2,3,2,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,3,45,2,0,7,0,0,0,0,0,1,45,45,22.5,47,45,23.0,1,23.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,3,168,2,1,1,4,6,2,1,0,2,168,166,84.0,174,166,85.5,3,85.5,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,3,77,0,0,1,0,4,1,3,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,3,664,0,0,40,5,27,6,0,0,0,0,0,0.0,0,0,0.0,0,0.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,3,88,1,0,2,1,2,1,1,0,1,33,33,33.0,33,33,33.0,0,33.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,3,260,3,1,18,13,8,10,11,5,3,6,5,2.0,22,9,4.333333333333333,4,4.333333333333333,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,3,54,0,0,1,0,2,1,0,2,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,3,48,1,1,1,0,2,0,0,0,1,10,10,10.0,20,15,15.0,5,15.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,3,140,2,1,3,1,9,5,0,1,2,42,33,21.0,42,33,21.0,0,21.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,3,152,2,0,1,2,4,3,2,0,1,152,129,76.0,152,129,76.0,0,76.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,3,39,0,0,1,0,2,0,2,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,3,131,1,0,8,1,4,5,0,0,1,131,131,131.0,131,131,131.0,0,131.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,3,47,0,0,1,0,2,1,2,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,3,129,2,1,3,3,6,2,0,0,2,60,58,30.0,68,60,32.0,2,32.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,3,43,0,0,1,0,2,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,3,243,4,1,7,9,10,3,9,2,2,193,88,48.25,215,90,45.5,31,45.5,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,3,62,2,1,1,1,3,0,0,0,1,62,32,31.0,64,32,31.5,1,31.5,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,3,45,1,0,1,0,4,0,0,0,1,45,45,45.0,45,45,45.0,0,45.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,3,94,1,1,3,0,3,2,6,0,1,94,94,94.0,94,94,94.0,0,94.0,YES
hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,3,72,0,0,1,0,3,0,6,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,3,42,0,0,1,0,3,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,3,48,0,0,1,0,1,0,3,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,3,89,2,1,1,0,3,0,6,0,1,26,25,13.0,30,26,14.0,1,14.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,3,380,3,1,2,0,16,1,13,0,2,62,34,20.666666666666668,64,35,21.0,1,21.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,3,138,1,1,5,5,4,0,9,1,1,2,2,2.0,6,4,4.0,2,4.0,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,3,142,2,1,3,5,5,3,12,1,1,3,2,1.5,9,3,2.5,3,2.5,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,3,191,1,1,4,1,12,4,4,1,1,1,1,1.0,9,5,5.0,4,5.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,3,46,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,3,165,0,0,8,10,5,2,18,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,3,171,2,0,45,2,15,1,5,0,1,9,9,4.5,15,9,6.0,3,6.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,3,56,1,0,5,1,1,0,2,0,1,2,2,2.0,22,10,10.0,12,10.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,3,179,3,1,32,1,8,1,7,0,2,31,18,10.333333333333334,39,20,11.666666666666666,2,11.666666666666666,NO
hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,3,74,0,0,1,1,5,0,2,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,3,36,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,3,37,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,3,34,1,1,1,0,0,0,0,0,1,34,34,34.0,34,34,34.0,0,34.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,3,34,1,0,1,0,0,0,0,0,1,34,34,34.0,34,34,34.0,0,34.0,NO
