Class Name,Release ID, Size, Number Of Revisions(numNR),Number Of DefectFixes(NumFix),Number Of Comment Lines In Class,totalInvokedClasses,Number Of Methods,Number Of Java Imports, Number Of Api Imports,Number Of Package Imports,Number Of Authors (numAuth),CHURN value, CHURN MAX, CHURN Averange,LOC touched value,LOC added MAX,LOC added Averange,LOC deleted MAX,LOC deleted Averange,Is Buggy 
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,1,548,9,0,10,7,18,2,8,9,3,548,410,60.888888888888886,1532,410,115.55555555555556,401,115.55555555555556,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,1,728,6,0,16,18,22,9,10,9,2,882,714,147.0,1134,714,155.16666666666666,121,155.16666666666666,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,1,205,4,0,4,6,11,11,7,3,2,205,204,51.25,219,204,53.0,4,53.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,1,50,2,0,1,0,3,2,0,0,2,50,50,25.0,56,50,26.5,3,26.5,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,1,185,5,0,1,6,11,2,5,2,3,185,184,37.0,229,184,41.4,16,41.4,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,1,61,3,0,1,0,3,0,0,0,3,61,61,20.333333333333332,71,61,22.0,4,22.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,1,157,8,0,1,2,3,4,5,4,3,181,167,22.625,263,167,26.25,26,26.25,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,1,81,4,0,3,0,2,0,3,1,3,81,80,20.25,103,80,23.0,7,23.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,1,84,3,0,7,0,5,2,3,0,2,84,83,28.0,182,83,44.333333333333336,46,44.333333333333336,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1,762,12,0,9,16,48,8,7,10,3,770,547,64.16666666666667,2162,547,121.83333333333333,520,121.83333333333333,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,1,248,7,0,5,7,11,6,3,1,3,252,198,36.0,328,198,41.142857142857146,16,41.142857142857146,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,1,169,9,0,2,3,5,2,5,4,3,171,140,19.0,295,140,25.77777777777778,17,25.77777777777778,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,1,196,6,0,14,1,6,1,4,9,3,196,178,32.666666666666664,252,178,37.333333333333336,9,37.333333333333336,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,1,67,4,0,1,0,4,3,2,0,3,67,67,16.75,85,67,19.0,7,19.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,1,165,4,0,11,0,7,1,3,3,3,165,138,41.25,199,138,45.5,11,45.5,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,1,173,4,0,3,1,8,8,4,4,3,173,170,43.25,213,170,48.25,17,48.25,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,1,103,6,0,6,0,2,1,3,5,2,107,101,17.833333333333332,151,101,21.166666666666668,10,21.166666666666668,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,1,78,1,0,2,0,6,1,0,3,1,78,78,78.0,78,78,78.0,0,78.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,1,87,2,0,5,0,3,0,0,1,2,87,87,43.5,89,87,44.0,1,44.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,1,85,2,0,1,0,10,1,0,0,2,85,85,42.5,87,85,43.0,1,43.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,1,105,2,0,3,1,6,1,5,1,1,105,61,52.5,107,61,53.0,1,53.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,1,216,4,0,6,1,12,0,0,1,2,216,216,54.0,232,216,56.0,6,56.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1,377,4,0,11,1,28,1,1,0,2,377,377,94.25,417,377,99.25,11,99.25,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,1,253,2,0,12,7,10,3,6,5,1,253,251,126.5,257,251,127.5,2,127.5,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,1,193,1,0,5,3,10,4,8,5,1,193,193,193.0,193,193,193.0,0,193.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,1,514,1,0,25,9,27,8,9,5,1,514,514,514.0,514,514,514.0,0,514.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,1,204,1,0,8,5,8,1,8,2,1,204,204,204.0,204,204,204.0,0,204.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,1,144,1,0,1,0,10,1,1,2,1,144,144,144.0,144,144,144.0,0,144.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,1,98,1,0,6,4,1,1,2,1,1,98,98,98.0,98,98,98.0,0,98.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,1,181,7,0,2,9,12,5,6,6,3,189,178,27.0,225,178,29.0,9,29.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,1,154,4,0,1,1,5,0,0,0,3,154,75,38.5,170,75,40.5,5,40.5,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,1,393,11,0,9,13,16,7,9,5,3,399,209,36.27272727272727,585,209,44.45454545454545,48,44.45454545454545,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,1,132,3,0,5,0,6,3,4,0,3,132,75,44.0,146,75,46.333333333333336,7,46.333333333333336,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,1,533,8,0,22,4,25,15,2,1,3,535,521,66.875,579,521,69.5,8,69.5,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,1,603,9,0,55,9,23,7,22,8,3,607,573,67.44444444444444,763,573,75.88888888888889,24,75.88888888888889,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,1,148,1,0,3,2,22,0,0,0,1,148,148,148.0,148,148,148.0,0,148.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,1,174,3,0,16,1,5,4,2,3,2,174,173,58.0,194,173,61.333333333333336,8,61.333333333333336,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,1,148,3,0,9,0,6,3,2,2,2,148,147,49.333333333333336,168,147,52.666666666666664,8,52.666666666666664,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,1,92,6,0,6,2,1,2,3,2,3,1442,763,240.33333333333334,1576,763,139.0,688,139.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,1,234,6,0,18,12,7,8,16,2,3,234,209,39.0,642,209,73.0,101,73.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,1,54,3,0,1,0,2,1,0,2,3,54,54,18.0,64,54,19.666666666666668,4,19.666666666666668,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,1,38,2,0,1,0,1,0,0,0,2,38,38,19.0,48,38,21.5,5,21.5,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,1,98,2,0,3,0,5,4,0,0,2,98,98,49.0,106,98,51.0,4,51.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,1,39,3,0,1,0,2,0,2,0,2,39,38,13.0,59,38,16.333333333333332,7,16.333333333333332,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,1,69,3,0,1,2,3,2,0,0,3,119,94,39.666666666666664,127,94,32.666666666666664,25,32.666666666666664,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,1,94,1,0,6,2,3,2,6,0,1,94,94,94.0,94,94,94.0,0,94.0,YES
hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,1,72,1,0,1,0,3,0,6,0,1,72,72,72.0,72,72,72.0,0,72.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,1,42,1,0,1,0,3,0,0,0,1,42,42,42.0,42,42,42.0,0,42.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,1,48,3,0,1,0,1,0,3,0,2,48,48,16.0,64,48,18.666666666666668,5,18.666666666666668,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,1,63,2,0,1,0,2,0,5,0,2,63,63,31.5,71,63,33.5,4,33.5,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,1,237,2,0,1,0,11,1,9,0,2,237,237,118.5,277,237,128.5,20,128.5,NO
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,1,133,3,0,5,5,4,0,9,0,2,133,133,44.333333333333336,145,133,46.333333333333336,5,46.333333333333336,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,1,137,4,0,3,5,5,3,12,0,2,137,136,34.25,163,136,37.5,10,37.5,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,1,177,3,0,4,1,10,4,4,0,2,177,176,59.0,185,176,60.333333333333336,2,60.333333333333336,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,1,46,2,0,1,0,0,0,0,0,2,46,46,23.0,48,46,23.5,1,23.5,NO
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,1,128,5,0,8,8,3,2,10,0,3,128,127,25.6,146,127,27.4,5,27.4,NO
hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,1,149,3,0,45,2,13,1,5,0,2,149,148,49.666666666666664,155,148,50.666666666666664,2,50.666666666666664,NO
hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,1,58,2,0,5,1,1,0,2,0,2,58,58,29.0,60,58,29.5,1,29.5,NO
hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,1,149,2,0,33,1,2,1,5,0,2,149,149,74.5,155,149,76.0,3,76.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,1,74,2,0,1,1,5,0,2,0,2,74,74,37.0,82,74,39.0,4,39.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,1,37,1,0,1,0,0,0,0,0,1,37,37,37.0,37,37,37.0,0,37.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,1,38,2,0,1,0,0,0,0,0,2,38,38,19.0,42,38,20.0,2,20.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,1,39,2,0,1,0,0,0,0,0,2,39,39,19.5,41,39,20.0,1,20.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,1,96,4,0,12,2,3,1,8,0,2,96,95,24.0,118,95,26.75,5,26.75,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,1,88,3,0,15,0,4,0,5,0,2,88,87,29.333333333333332,94,87,30.333333333333332,2,30.333333333333332,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,1,71,4,0,10,1,1,0,8,0,2,71,70,17.75,85,70,19.5,3,19.5,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,1,114,4,0,18,1,4,1,10,0,2,114,113,28.5,132,113,30.75,4,30.75,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,1,336,6,0,98,6,7,5,15,0,3,336,329,56.0,492,329,69.0,35,69.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,1,84,4,0,14,2,1,0,9,0,2,84,83,21.0,102,83,23.25,5,23.25,NO
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,1,58,3,0,4,6,1,0,9,0,2,58,58,19.333333333333332,68,58,21.0,3,21.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,1,123,4,0,33,2,1,2,10,0,2,123,122,30.75,137,122,32.5,4,32.5,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,1,369,1,0,78,5,19,9,14,0,1,369,369,369.0,369,369,369.0,0,369.0,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,1,231,5,0,60,4,5,3,18,0,2,231,224,46.2,255,224,48.6,6,48.6,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,1,586,4,0,128,9,29,4,28,0,2,586,585,146.5,704,585,161.25,48,161.25,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,1,366,5,0,101,7,9,4,25,0,2,366,365,73.2,414,365,78.0,14,78.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,1,99,4,0,22,2,1,2,9,0,2,99,98,24.75,117,98,27.0,4,27.0,YES
hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,1,41,1,0,2,0,1,0,2,0,1,41,41,41.0,41,41,41.0,0,41.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,1,66,2,0,4,1,7,2,4,0,2,66,65,33.0,92,65,39.5,13,39.5,NO
hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,1,54,3,0,1,1,2,1,4,0,3,54,45,18.0,56,45,18.333333333333332,1,18.333333333333332,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,1,47,2,0,1,0,2,0,1,0,2,47,47,23.5,55,47,25.5,4,25.5,NO
hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,1,183,4,0,1,5,16,2,4,0,3,187,185,46.75,223,185,50.75,16,50.75,NO
hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,1,49,1,0,1,1,3,2,0,0,1,49,49,49.0,49,49,49.0,0,49.0,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,1,50,1,0,1,1,5,0,0,0,1,50,50,50.0,50,50,50.0,0,50.0,NO
hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,1,98,2,0,1,1,5,4,2,0,2,98,97,49.0,102,97,50.0,2,50.0,NO
hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,1,138,1,0,23,1,9,1,0,0,1,138,138,138.0,138,138,138.0,0,138.0,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,1,43,1,0,1,1,3,0,0,0,1,43,43,43.0,43,43,43.0,0,43.0,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,1,42,1,0,1,1,3,0,0,0,1,42,42,42.0,42,42,42.0,0,42.0,NO
hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,1,56,1,0,5,2,3,3,0,0,1,56,56,56.0,56,56,56.0,0,56.0,NO
hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,1,162,2,0,5,10,4,1,1,0,2,162,162,81.0,164,162,81.5,1,81.5,NO
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,1,6367,2,0,141,22,800,0,0,0,2,6367,6095,3183.5,18077,6127,6111.0,5855,6111.0,NO
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,1,153,2,0,4,3,7,3,5,0,2,153,153,76.5,157,153,77.5,2,77.5,NO
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,1,43,1,0,1,0,3,0,4,0,1,43,43,43.0,43,43,43.0,0,43.0,NO
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,1,41,2,0,5,1,2,0,2,0,2,41,41,20.5,43,41,21.0,1,21.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,1,105,3,0,2,1,5,4,3,0,2,105,104,35.0,205,104,51.666666666666664,48,51.666666666666664,YES
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,1,105,5,0,1,4,4,4,6,5,3,105,103,21.0,191,103,29.6,39,29.6,YES
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,1,92,4,0,1,5,4,2,2,5,3,92,91,23.0,160,91,31.5,31,31.5,YES
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,1,101,3,0,3,3,3,2,17,0,2,101,100,33.666666666666664,201,100,50.333333333333336,48,50.333333333333336,NO
hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,1,45,1,0,3,0,1,2,1,0,1,45,45,45.0,45,45,45.0,0,45.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,1,289,2,0,31,5,37,9,4,0,2,289,289,144.5,291,289,145.0,1,145.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,1,32,2,0,1,0,1,0,2,0,2,32,31,16.0,38,31,17.5,3,17.5,NO
hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,1,111,1,0,1,1,7,4,3,0,1,111,111,111.0,111,111,111.0,0,111.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,1,35,2,0,1,0,0,0,0,0,2,35,35,17.5,37,35,18.0,1,18.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,1,81,1,0,2,1,5,2,5,0,1,81,81,81.0,81,81,81.0,0,81.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,1,27,1,0,1,0,3,0,0,0,1,27,27,27.0,27,27,27.0,0,27.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,1,28,1,0,1,0,2,0,1,0,1,28,28,28.0,28,28,28.0,0,28.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,1,29,2,0,1,0,2,0,3,0,2,29,29,14.5,31,29,15.0,1,15.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,1,566,4,0,48,10,34,11,17,0,3,566,561,141.5,634,561,150.0,32,150.0,YES
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,1,64,2,0,1,2,4,0,9,0,2,64,64,32.0,96,64,40.0,16,40.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,1,29,2,0,1,0,1,0,1,0,2,29,29,14.5,31,29,15.0,1,15.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,1,64,2,0,1,0,3,0,9,0,2,64,64,32.0,66,64,32.5,1,32.5,NO
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,1,37,2,0,1,0,1,0,2,0,2,37,37,18.5,43,37,20.0,3,20.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,1,68,2,0,1,2,3,0,11,0,2,68,68,34.0,90,68,39.5,11,39.5,YES
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,1,154,3,0,16,4,4,1,22,0,2,154,153,51.333333333333336,176,153,55.0,9,55.0,YES
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,1,72,2,0,1,1,3,0,12,0,2,72,72,36.0,74,72,36.5,1,36.5,YES
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,1,385,6,0,31,34,13,12,45,3,3,385,364,64.16666666666667,415,364,66.66666666666667,8,66.66666666666667,NO
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,1,76,2,0,7,5,1,0,10,0,2,76,76,38.0,80,76,39.0,2,39.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,1,159,3,0,15,2,7,2,22,0,2,159,158,53.0,167,158,54.333333333333336,2,54.333333333333336,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1,737,3,0,43,19,31,7,27,5,2,737,736,245.66666666666666,1035,736,295.3333333333333,144,295.3333333333333,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,1,74,2,0,1,0,5,0,2,0,2,74,74,37.0,78,74,38.0,2,38.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,1,94,3,0,3,2,6,2,4,0,2,94,93,31.333333333333332,100,93,32.333333333333336,2,32.333333333333336,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,1,22,1,0,1,0,1,0,0,0,1,22,22,22.0,22,22,22.0,0,22.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,1,427,3,0,10,2,16,10,12,0,2,427,426,142.33333333333334,451,426,146.33333333333334,10,146.33333333333334,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,1,62,1,0,1,0,3,2,0,0,1,62,62,62.0,62,62,62.0,0,62.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,1,58,2,0,1,0,4,0,3,0,2,58,58,29.0,60,58,29.5,1,29.5,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,1,91,2,0,1,0,6,0,3,0,2,91,91,45.5,101,91,48.0,5,48.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,1,27,2,0,1,0,1,0,0,0,2,27,27,13.5,29,27,14.0,1,14.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,1,77,2,0,1,0,6,0,1,0,2,77,77,38.5,81,77,39.5,2,39.5,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,1,704,3,0,66,14,29,13,11,0,2,704,703,234.66666666666666,780,703,247.33333333333334,36,247.33333333333334,YES
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,1,63,2,0,1,0,3,0,1,0,2,63,63,31.5,71,63,33.5,4,33.5,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,1,37,1,0,1,0,2,0,0,0,1,37,37,37.0,37,37,37.0,0,37.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,1,64,2,0,1,0,4,0,2,0,2,64,64,32.0,66,64,32.5,1,32.5,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,1,124,2,0,3,4,7,3,8,0,2,124,124,62.0,130,124,63.5,3,63.5,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,1,160,4,0,4,19,7,8,17,0,2,160,159,40.0,174,159,41.75,3,41.75,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,1,36,2,0,2,0,2,0,1,0,2,36,36,18.0,46,36,20.5,5,20.5,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,1,58,2,0,2,0,1,0,9,0,2,58,57,29.0,62,57,30.0,2,30.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,1,62,1,0,1,1,3,0,9,0,1,62,62,62.0,62,62,62.0,0,62.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,1,130,4,0,16,4,3,0,19,0,2,130,129,32.5,154,129,35.5,8,35.5,NO
hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,1,74,2,0,5,0,1,0,10,0,2,74,73,37.0,78,73,38.0,2,38.0,NO
